iter	Logloss
467	0.001366033522
468	0.001366040617
469	0.001366027709
470	0.001366023942
471	0.001366008404
472	0.001366014868
473	0.001366010251
474	0.00136600767
475	0.00136600767
476	0.001365991835
477	0.001365993924
478	0.001365988082
479	0.001365989002
480	0.00136598386
481	0.001365983603
482	0.001365990242
483	0.001365987754
484	0.001365973087
485	0.001365965112
486	0.001365965112
487	0.001365969918
488	0.001365969918
489	0.001365969918
490	0.00136595243
491	0.00136595607
492	0.00136595607
493	0.001365958212
494	0.001365958212
495	0.001365958212
496	0.001365958212
497	0.001365958212
498	0.001365958212
499	0.00136596837
500	0.001365958488
501	0.001365949237
502	0.001365945968
503	0.001365945499
504	0.001365945326
505	0.001365937785
506	0.001365933315
507	0.001365936203
508	0.001365936203
509	0.001365936203
510	0.001365936203
511	0.001365936203
512	0.001365936203
513	0.001365936203
514	0.001365923353
515	0.001365923353
516	0.001365923353
517	0.001365923353
518	0.001365918036
519	0.001365918036
520	0.001365920669
521	0.001365920669
522	0.001365920669
523	0.001365920669
524	0.001365920669
525	0.001365912848
526	0.001365902724
527	0.001365907631
528	0.001365907631
529	0.001365907631
530	0.001365900767
531	0.001365900767
532	0.001365900767
533	0.001365900767
534	0.001365892468
535	0.001365893605
536	0.001365893605
537	0.001365892928
538	0.001365892928
539	0.00136589421
540	0.00136589421
541	0.00136589421
542	0.001365889497
543	0.00136587961
544	0.001365888756
545	0.00136588358
546	0.001365891253
547	0.001365875815
548	0.001365875346
549	0.00136587177
550	0.001365883957
551	0.001365860575
552	0.001365864913
553	0.001365860636
554	0.001365860636
555	0.00136586068
556	0.001365859129
557	0.001365859667
558	0.001365856718
559	0.00136585008
560	0.001365843977
561	0.001365849376
562	0.001365852689
563	0.001365846035
564	0.001365847785
565	0.001365839177
566	0.001365842672
567	0.001365839443
568	0.001365840164
569	0.001365840164
570	0.001365832372
571	0.001365833778
572	0.001365823937
573	0.00136581732
574	0.001365829273
575	0.001365819504
576	0.001365816209
577	0.00136581212
578	0.001365802873
579	0.001365809268
580	0.00136580789
581	0.001365805795
582	0.001365804517
583	0.001365802494
584	0.001365802494
585	0.001365805113
586	0.001365798582
587	0.001365793753
588	0.001365797228
589	0.001365803811
590	0.001365803811
591	0.001365806548
592	0.001365791568
593	0.001365796328
594	0.001365792847
595	0.001365801603
596	0.001365786728
597	0.001365794563
598	0.001365805289
599	0.001365791305
600	0.001365789575
601	0.001365791745
602	0.001365781349
603	0.001365776818
604	0.001365783912
605	0.001365774677
606	0.001365774677
607	0.001365769474
608	0.001365762605
609	0.001365763491
610	0.001365759191
611	0.001365759191
612	0.001365758844
613	0.001365765655
614	0.001365759903
615	0.001365762281
616	0.001365750152
617	0.001365759822
618	0.001365753994
619	0.001365739082
620	0.001365747148
621	0.001365735387
622	0.001365739854
623	0.001365733023
624	0.001365737166
625	0.001365731967
626	0.001365728839
627	0.001365724371
628	0.00136571699
629	0.00136571927
630	0.001365718894
631	0.001365717523
632	0.001365722381
633	0.00136571283
634	0.00136571625
635	0.001365720136
636	0.001365715558
637	0.001365714875
638	0.001365716478
639	0.001365708238
640	0.001365717364
641	0.001365696797
642	0.001365705752
643	0.001365699277
644	0.001365691965
645	0.001365694538
646	0.00136570226
647	0.001365697343
648	0.001365689438
649	0.001365702892
650	0.001365691868
651	0.001365685812
652	0.001365687311
653	0.001365668319
654	0.001365685856
655	0.001365688732
656	0.001365680891
657	0.001365674027
658	0.001365673469
659	0.001365671208
660	0.0013656649
661	0.001365667918
662	0.001365665161
663	0.001365667313
664	0.001365661576
665	0.001365647016
666	0.001365643992
667	0.001365649574
668	0.001365651204
669	0.001365655191
670	0.001365653475
671	0.001365649005
672	0.001365651095
673	0.001365651095
674	0.001365636177
675	0.001365646266
676	0.001365641579
677	0.00136563543
678	0.001365621822
679	0.001365636165
680	0.001365634739
681	0.001365639348
682	0.001365631151
683	0.001365626918
684	0.001365623885
685	0.001365629458
686	0.001365622994
687	0.001365623051
688	0.001365624098
689	0.001365614472
690	0.001365620771
691	0.00136561113
692	0.001365610482
693	0.001365608989
694	0.001365614799
695	0.001365603109
696	0.001365602663
697	0.001365597071
698	0.001365591023
699	0.001365598943
700	0.001365593282
701	0.00136558301
702	0.001365587376
703	0.001365587376
704	0.001365588279
705	0.001365580229
706	0.001365588021
707	0.001365577773
708	0.001365579766
709	0.001365585403
710	0.001365580383
711	0.001365569585
712	0.001365562788
713	0.001365569142
714	0.001365572272
715	0.00136557104
716	0.00136556843
717	0.001365568546
718	0.001365570625
719	0.001365561614
720	0.001365557925
721	0.001365551071
722	0.001365545261
723	0.001365551982
724	0.001365540663
725	0.001365547871
726	0.001365548504
727	0.001365538357
728	0.001365534491
729	0.00136553619
730	0.001365527536
731	0.001365524006
732	0.001365526187
733	0.001365526474
734	0.001365523019
735	0.0013655115
736	0.00136551071
737	0.001365514158
738	0.001365504308
739	0.001365504392
740	0.001365504543
741	0.001365504369
742	0.001365504369
743	0.001365504369
744	0.001365504369
745	0.001365493747
746	0.001365488843
747	0.001365495148
748	0.001365495148
749	0.001365495148
750	0.001365495148
751	0.001365494863
752	0.001365494863
753	0.001365494863
754	0.001365494863
755	0.001365491674
756	0.001365477502
757	0.001365480902
758	0.001365481721
759	0.001365481669
760	0.001365481669
761	0.001365481669
762	0.001365478469
763	0.001365478469
764	0.001365478469
765	0.001365466471
766	0.001365466471
767	0.001365466471
768	0.001365466471
769	0.001365466471
770	0.001365466471
771	0.001365460968
772	0.001365460968
773	0.001365460968
774	0.001365459239
775	0.001365459239
776	0.001365459239
777	0.001365459239
778	0.001365459239
779	0.001365459239
780	0.001365454424
781	0.001365464482
782	0.001365462208
783	0.00136545522
784	0.001365464401
785	0.001365449578
786	0.00136545531
787	0.001365460451
788	0.001365448585
789	0.001365454251
790	0.001365443273
791	0.001365452049
792	0.001365450139
793	0.001365447104
794	0.001365435681
795	0.001365444986
796	0.00136544279
797	0.001365438103
798	0.001365431757
799	0.001365440805
800	0.001365438114
801	0.001365429824
802	0.001365430993
803	0.001365430583
804	0.00136544303
805	0.001365429182
806	0.001365431289
807	0.001365431853
808	0.001365426318
809	0.001365427432
810	0.001365423288
811	0.001365432839
812	0.001365432009
813	0.001365428754
814	0.001365426422
815	0.001365412695
816	0.001365418812
817	0.001365418147
818	0.001365412776
819	0.001365418563
820	0.001365418332
821	0.001365422718
822	0.001365414359
823	0.001365423986
824	0.001365404342
825	0.001365402221
826	0.001365413401
827	0.00136541269
828	0.001365398949
829	0.001365401452
830	0.00136541192
831	0.001365402956
832	0.001365394539
833	0.001365397794
834	0.001365400864
835	0.001365398512
836	0.001365404137
837	0.001365400213
838	0.001365394993
839	0.001365391319
840	0.001365384641
841	0.001365382141
842	0.001365382621
843	0.001365384019
844	0.00136538026
845	0.001365391122
846	0.001365378032
847	0.001365370732
848	0.001365379352
849	0.00136535744
850	0.001365366233
851	0.001365366233
852	0.001365370932
853	0.00136536555
854	0.001365373348
855	0.001365359523
856	0.001365370908
857	0.001365362914
858	0.00136536673
859	0.001365357249
860	0.00136535734
861	0.001365357843
862	0.001365357701
863	0.001365367336
864	0.001365362953
865	0.001365350815
866	0.001365355991
867	0.001365358378
868	0.001365360907
869	0.001365352184
870	0.001365354704
871	0.001365333
872	0.001365353147
873	0.001365346764
874	0.001365345456
875	0.001365345176
876	0.001365341857
877	0.001365343011
878	0.001365340986
879	0.001365332323
880	0.001365331438
881	0.001365341217
882	0.001365332398
883	0.001365335552
884	0.001365333567
885	0.00136533125
886	0.001365331053
887	0.00136532625
888	0.001365335691
889	0.001365326759
890	0.001365322847
891	0.00136533052
892	0.001365320038
893	0.001365316129
894	0.001365328029
895	0.001365328541
896	0.001365321884
897	0.001365329696
898	0.001365333961
899	0.001365313875
900	0.001365324826
901	0.001365319962
902	0.001365320723
903	0.001365322708
904	0.001365330662
905	0.001365326802
906	0.001365321722
907	0.001365317254
908	0.001365315015
909	0.001365310855
910	0.001365306474
911	0.001365299391
912	0.001365305734
913	0.001365298868
914	0.001365303769
915	0.001365293564
916	0.001365290604
917	0.001365287465
918	0.001365291194
919	0.001365282693
920	0.001365276034
921	0.001365276966
922	0.001365287394
923	0.001365279946
924	0.001365279388
925	0.00136527306
926	0.001365271298
927	0.001365260959
928	0.001365268205
929	0.001365265329
930	0.001365263967
931	0.001365250952
932	0.001365253704
933	0.001365250287
934	0.001365248348
935	0.001365235886
936	0.001365236419
937	0.001365233246
938	0.001365221493
939	0.001365225781
940	0.001365230729
941	0.001365221707
942	0.00136522386
943	0.001365220958
944	0.001365218646
945	0.001365224907
946	0.001365217821
947	0.001365219413
948	0.001365220402
949	0.001365225113
950	0.00136520807
951	0.001365212732
952	0.001365222818
953	0.001365216268
954	0.001365223212
955	0.001365221765
956	0.001365221586
957	0.001365214566
958	0.001365215266
959	0.001365215987
960	0.001365202966
961	0.001365206751
962	0.001365218791
963	0.001365218895
964	0.001365207622
965	0.001365207994
966	0.001365208228
967	0.001365208966
968	0.001365198159
969	0.001365192624
970	0.001365192557
971	0.001365201857
972	0.001365186898
973	0.001365183544
974	0.00136518513
975	0.001365191964
976	0.001365180743
977	0.001365184025
978	0.001365180486
979	0.001365187068
980	0.00136518539
981	0.001365175581
982	0.001365178197
983	0.001365192456
984	0.001365176267
985	0.001365177506
986	0.001365176316
987	0.001365178805
988	0.001365178148
989	0.001365178498
990	0.001365176748
991	0.00136517605
992	0.001365173397
993	0.001365170611
994	0.001365171787
995	0.001365171465
996	0.001365170742
997	0.001365155413
998	0.001365160818
999	0.001365154177
