timestamp,car_id,model,current_speed,battery_capacity,charge,consumption,engine_power,engine_torque,location,node,charging,distance_covered,battery_life
2023-08-22 01:12:51,car1,Model D,96,50,45.198315763025924,0.119,120,240,128.68333333333334,Node 1,False,18.683333333333337,99.98499999999993
2023-08-22 01:13:51,car1,Model D,103,50,44.79167193369259,0.119,120,240,130.28333333333333,Node 1,False,20.28333333333334,99.98399999999992
2023-08-22 01:14:51,car1,Model D,94,50,44.323060744092594,0.119,120,240,132.0,Node 1,False,22.000000000000004,99.98299999999992
2023-08-22 01:15:51,car1,Model D,89,50,43.933310581107406,0.119,120,240,133.56666666666666,Node 1,False,23.56666666666667,99.98199999999991
2023-08-22 01:16:51,car1,Model D,88,50,43.58423435225926,0.119,120,240,135.04999999999998,Node 1,False,25.050000000000004,99.98099999999991
2023-08-22 01:17:51,car1,Model D,95,50,43.24302268097037,0.119,120,240,136.51666666666665,Node 1,False,26.51666666666667,99.9799999999999
2023-08-22 01:18:51,car1,Model D,101,50,42.84486249856296,0.119,120,240,138.1,Node 1,False,28.1,99.9789999999999
2023-08-22 01:19:51,car1,Model D,108,50,42.39439261159814,0.119,120,240,139.78333333333333,Node 1,False,29.783333333333335,99.9779999999999
2023-08-22 01:20:51,car1,Model D,106,50,41.878815904398145,0.119,120,240,141.58333333333334,Node 1,False,31.583333333333336,99.97699999999989
2023-08-22 01:21:51,car1,Model D,107,50,41.382286217457406,0.119,120,240,143.35000000000002,Node 1,False,33.35,99.97599999999989
2023-08-22 01:22:51,car1,Model D,116,50,40.876274021798146,0.119,120,240,145.13333333333335,Node 1,False,35.13333333333333,99.97499999999988
2023-08-22 01:23:51,car1,Model D,117,50,40.28090479513148,0.119,120,240,147.0666666666667,Node 1,False,37.06666666666666,99.97399999999988
2023-08-22 01:24:51,car1,Model D,109,50,39.675156058031476,0.119,120,240,149.01666666666668,Node 1,False,39.016666666666666,99.97299999999987
2023-08-22 01:03:41,car1,Model D,48,50,48.8912962962963,0.119,120,240,110.83333333333333,Node 1,False,0.8333333333333334,99.999
2023-08-22 01:04:41,car1,Model D,46,50,48.791242462696296,0.119,120,240,111.63333333333333,Node 1,False,1.6333333333333333,99.99799999999999
2023-08-22 01:05:41,car1,Model D,50,50,48.6994800636,0.119,120,240,112.39999999999999,Node 1,False,2.4,99.99699999999999
2023-08-22 01:06:41,car1,Model D,54,50,48.59077472934074,0.119,120,240,113.23333333333332,Node 1,False,3.2333333333333334,99.99599999999998
2023-08-22 01:07:41,car1,Model D,44,50,48.46369218774074,0.119,120,240,114.13333333333333,Node 1,False,4.133333333333334,99.99499999999998
2023-08-22 01:08:42,car1,Model D,42,50,48.37986194388889,0.119,120,240,114.86666666666666,Node 1,False,4.866666666666667,99.99399999999997
2023-08-22 01:09:42,car1,Model D,37,50,48.30360632295556,0.119,120,240,115.56666666666666,Node 1,False,5.566666666666667,99.99299999999997
2023-08-22 01:10:42,car1,Model D,40,50,48.24471944717222,0.119,120,240,116.18333333333332,Node 1,False,6.183333333333334,99.99199999999996
2023-08-22 01:11:42,car1,Model D,41,50,48.175679648653706,0.119,120,240,116.85,Node 1,False,6.8500000000000005,99.99099999999996
2023-08-22 01:12:42,car1,Model D,38,50,48.103076011266666,0.119,120,240,117.53333333333333,Node 1,False,7.533333333333334,99.98999999999995
2023-08-22 01:13:42,car1,Model D,33,50,48.04089364304444,0.119,120,240,118.16666666666667,Node 1,False,8.166666666666668,99.98899999999995
2023-08-22 01:14:42,car1,Model D,41,50,47.994287746527775,0.119,120,240,118.71666666666667,Node 1,False,8.716666666666669,99.98799999999994
2023-08-22 01:15:42,car1,Model D,31,50,47.921683020135184,0.119,120,240,119.4,Node 1,False,9.400000000000002,99.98699999999994
2023-08-22 01:16:42,car1,Model D,36,50,47.88067998474074,0.119,120,240,119.91666666666667,Node 1,False,9.916666666666668,99.98599999999993
2023-08-22 01:17:42,car1,Model D,44,50,47.82499608714074,0.119,120,240,120.51666666666667,Node 1,False,10.516666666666667,99.98499999999993
2023-08-22 01:18:42,car1,Model D,49,50,47.741161651881484,0.119,120,240,121.25,Node 1,False,11.25,99.98399999999992
2023-08-22 01:19:42,car1,Model D,54,50,47.636819601481484,0.119,120,240,122.06666666666666,Node 1,False,12.066666666666666,99.98299999999992
2023-08-22 01:20:42,car1,Model D,61,50,47.50972879968148,0.119,120,240,122.96666666666667,Node 1,False,12.966666666666667,99.98199999999991
2023-08-22 01:21:42,car1,Model D,65,50,47.34702489838889,0.119,120,240,123.98333333333333,Node 1,False,13.983333333333334,99.98099999999991
2023-08-22 01:22:42,car1,Model D,68,50,47.161998063249996,0.119,120,240,125.06666666666666,Node 1,False,15.066666666666668,99.9799999999999
2023-08-22 01:23:42,car1,Model D,68,50,46.95928742384259,0.119,120,240,126.2,Node 1,False,16.200000000000003,99.9789999999999
2023-08-22 01:24:42,car1,Model D,59,50,46.75657577098333,0.119,120,240,127.33333333333334,Node 1,False,17.333333333333336,99.9779999999999
2023-08-22 01:04:47,car1,Model D,40,50,48.8912962962963,0.119,120,240,110.83333333333333,Node 1,False,0.8333333333333334,99.999
2023-08-22 01:05:47,car1,Model D,43,50,48.82225891407408,0.119,120,240,111.5,Node 1,False,1.5,99.99799999999999
2023-08-22 01:06:47,car1,Model D,39,50,48.74226218818889,0.119,120,240,112.21666666666667,Node 1,False,2.216666666666667,99.99699999999999
2023-08-22 01:07:47,car1,Model D,40,50,48.67669787140556,0.119,120,240,112.86666666666667,Node 1,False,2.8666666666666667,99.99599999999998
2023-08-22 01:08:47,car1,Model D,36,50,48.60765945362778,0.119,120,240,113.53333333333335,Node 1,False,3.533333333333333,99.99499999999998
2023-08-22 01:09:47,car1,Model D,26,50,48.551978061627786,0.119,120,240,114.13333333333334,Node 1,False,4.133333333333333,99.99399999999997
2023-08-22 01:10:47,car1,Model D,16,50,48.52341572330186,0.119,120,240,114.56666666666668,Node 1,False,4.566666666666666,99.99299999999997
2023-08-22 01:11:47,car1,Model D,26,50,48.51300943316853,0.119,120,240,114.83333333333334,Node 1,False,4.833333333333333,99.99199999999996
2023-08-22 01:12:47,car1,Model D,19,50,48.484446809227784,0.119,120,240,115.26666666666668,Node 1,False,5.266666666666667,99.99099999999996
2023-08-22 01:13:47,car1,Model D,11,50,48.469534656729635,0.119,120,240,115.58333333333334,Node 1,False,5.583333333333333,99.98999999999995
2023-08-22 01:14:47,car1,Model D,10,50,48.46484516300741,0.119,120,240,115.76666666666668,Node 1,False,5.766666666666667,99.98899999999995
2023-08-22 01:15:47,car1,Model D,20,50,48.46103013837778,0.119,120,240,115.93333333333335,Node 1,False,5.933333333333334,99.98799999999994
2023-08-22 01:16:48,car1,Model D,18,50,48.44443655022963,0.119,120,240,116.26666666666668,Node 1,False,6.266666666666667,99.98699999999994
2023-08-22 01:17:48,car1,Model D,12,50,48.431115684429635,0.119,120,240,116.56666666666668,Node 1,False,6.566666666666666,99.98599999999993
2023-08-22 01:18:48,car1,Model D,14,50,48.42546195536297,0.119,120,240,116.76666666666668,Node 1,False,6.766666666666667,99.98499999999993
2023-08-22 01:19:48,car1,Model D,15,50,48.41761099621482,0.119,120,240,117.00000000000001,Node 1,False,7.0,99.98399999999992
2023-08-22 01:20:48,car1,Model D,18,50,48.40852693621482,0.119,120,240,117.25000000000001,Node 1,False,7.25,99.98299999999992
2023-08-22 01:21:48,car1,Model D,26,50,48.39520580401482,0.119,120,240,117.55000000000001,Node 1,False,7.55,99.98199999999991
2023-08-22 01:22:48,car1,Model D,19,50,48.36664175200001,0.119,120,240,117.98333333333335,Node 1,False,7.983333333333333,99.98099999999991
2023-08-22 01:23:48,car1,Model D,28,50,48.35172885392778,0.119,120,240,118.30000000000001,Node 1,False,8.3,99.9799999999999
2023-08-22 01:24:48,car1,Model D,20,50,48.318457378964816,0.119,120,240,118.76666666666668,Node 1,False,8.766666666666667,99.9789999999999
2023-08-22 01:25:48,car1,Model D,20,50,48.301863044150004,0.119,120,240,119.10000000000001,Node 1,False,9.100000000000001,99.9779999999999
2023-08-22 01:26:48,car1,Model D,19,50,48.28526862637223,0.119,120,240,119.43333333333334,Node 1,False,9.433333333333335,99.97699999999989
2023-08-22 01:27:48,car1,Model D,18,50,48.270355430070374,0.119,120,240,119.75,Node 1,False,9.750000000000002,99.97599999999989
2023-08-22 01:28:48,car1,Model D,18,50,48.25703383167038,0.119,120,240,120.05,Node 1,False,10.050000000000002,99.97499999999988
2023-08-22 01:29:48,car1,Model D,10,50,48.24371216667038,0.119,120,240,120.35,Node 1,False,10.350000000000003,99.97399999999988
2023-08-22 01:30:48,car1,Model D,15,50,48.239896855929636,0.119,120,240,120.51666666666667,Node 1,False,10.51666666666667,99.97299999999987
2023-08-22 01:31:48,car1,Model D,11,50,48.2308122963463,0.119,120,240,120.76666666666667,Node 1,False,10.76666666666667,99.97199999999987
2023-08-22 01:32:48,car1,Model D,13,50,48.226122380590745,0.119,120,240,120.95,Node 1,False,10.950000000000003,99.97099999999986
2023-08-22 01:33:48,car1,Model D,13,50,48.21941437103334,0.119,120,240,121.16666666666667,Node 1,False,11.16666666666667,99.96999999999986
2023-08-22 01:34:48,car1,Model D,22,50,48.212706327940744,0.119,120,240,121.38333333333334,Node 1,False,11.383333333333336,99.96899999999985
2023-08-22 01:35:48,car1,Model D,32,50,48.19247948956296,0.119,120,240,121.75,Node 1,False,11.750000000000004,99.96799999999985
2023-08-22 01:36:49,car1,Model D,29,50,48.1487154514,0.119,120,240,122.28333333333333,Node 1,False,12.283333333333337,99.96699999999984
2023-08-22 01:37:49,car1,Model D,22,50,48.1129536257463,0.119,120,240,122.76666666666667,Node 1,False,12.76666666666667,99.96599999999984
2023-08-22 01:38:49,car1,Model D,25,50,48.092726484012964,0.119,120,240,123.13333333333333,Node 1,False,13.133333333333336,99.96499999999983
2023-08-22 01:39:49,car1,Model D,19,50,48.066379281466666,0.119,120,240,123.55,Node 1,False,13.550000000000002,99.96399999999983
2023-08-22 01:40:49,car1,Model D,11,50,48.05146511591852,0.119,120,240,123.86666666666666,Node 1,False,13.866666666666669,99.96299999999982
2023-08-22 01:41:49,car1,Model D,14,50,48.04677498914629,0.119,120,240,124.05,Node 1,False,14.050000000000002,99.96199999999982
2023-08-22 01:42:49,car1,Model D,10,50,48.03892312720555,0.119,120,240,124.28333333333333,Node 1,False,14.283333333333335,99.96099999999981
2023-08-22 01:43:49,car1,Model D,13,50,48.03510756850184,0.119,120,240,124.45,Node 1,False,14.450000000000001,99.95999999999981
2023-08-22 01:44:49,car1,Model D,15,50,48.0283991900574,0.119,120,240,124.66666666666667,Node 1,False,14.666666666666668,99.9589999999998
2023-08-22 01:45:49,car1,Model D,24,50,48.01931399464073,0.119,120,240,124.91666666666667,Node 1,False,14.916666666666668,99.9579999999998
2023-08-22 01:46:49,car1,Model D,15,50,47.9950955765074,0.119,120,240,125.31666666666668,Node 1,False,15.316666666666668,99.9569999999998
2023-08-22 01:47:49,car1,Model D,25,50,47.986010290257404,0.119,120,240,125.56666666666668,Node 1,False,15.566666666666668,99.95599999999979
2023-08-22 01:48:49,car1,Model D,16,50,47.95966190229444,0.119,120,240,125.98333333333335,Node 1,False,15.983333333333334,99.95499999999979
2023-08-22 01:49:49,car1,Model D,17,50,47.949253635035184,0.119,120,240,126.25000000000001,Node 1,False,16.25,99.95399999999978
2023-08-22 01:50:49,car1,Model D,24,50,47.93743276871296,0.119,120,240,126.53333333333335,Node 1,False,16.533333333333335,99.95299999999978
2023-08-22 01:51:49,car1,Model D,21,50,47.913213745246296,0.119,120,240,126.93333333333335,Node 1,False,16.933333333333334,99.95199999999977
2023-08-22 01:52:49,car1,Model D,17,50,47.89484600471296,0.119,120,240,127.28333333333335,Node 1,False,17.283333333333335,99.95099999999977
2023-08-22 01:53:49,car1,Model D,18,50,47.883024961118515,0.119,120,240,127.56666666666668,Node 1,False,17.56666666666667,99.94999999999976
2023-08-22 01:54:49,car1,Model D,25,50,47.86970163111852,0.119,120,240,127.86666666666667,Node 1,False,17.86666666666667,99.94899999999976
2023-08-22 01:55:49,car1,Model D,17,50,47.843352321164815,0.119,120,240,128.28333333333333,Node 1,False,18.28333333333334,99.94799999999975
2023-08-22 01:56:50,car1,Model D,10,50,47.83153110029815,0.119,120,240,128.56666666666666,Node 1,False,18.566666666666674,99.94699999999975
2023-08-22 01:57:50,car1,Model D,16,50,47.82771527455741,0.119,120,240,128.73333333333332,Node 1,False,18.73333333333334,99.94599999999974
2023-08-22 01:58:50,car1,Model D,18,50,47.817306539031485,0.119,120,240,129.0,Node 1,False,19.000000000000007,99.94499999999974
2023-08-22 01:59:50,car1,Model D,28,50,47.80398287603148,0.119,120,240,129.3,Node 1,False,19.300000000000008,99.94399999999973
2023-08-22 02:00:50,car1,Model D,18,50,47.77070541280185,0.119,120,240,129.76666666666668,Node 1,False,19.766666666666673,99.94299999999973
2023-08-22 02:01:50,car1,Model D,16,50,47.757381616601855,0.119,120,240,130.0666666666667,Node 1,False,20.066666666666674,99.94199999999972
2023-08-22 02:02:50,car1,Model D,14,50,47.74697267295741,0.119,120,240,130.33333333333337,Node 1,False,20.33333333333334,99.94099999999972
2023-08-22 02:03:50,car1,Model D,17,50,47.73911998672778,0.119,120,240,130.5666666666667,Node 1,False,20.566666666666674,99.93999999999971
2023-08-22 02:04:50,car1,Model D,16,50,47.727298293135185,0.119,120,240,130.85000000000002,Node 1,False,20.85000000000001,99.93899999999971
2023-08-22 02:05:50,car1,Model D,25,50,47.716889193401855,0.119,120,240,131.1166666666667,Node 1,False,21.116666666666674,99.9379999999997
2023-08-22 02:06:50,car1,Model D,32,50,47.69053843460556,0.119,120,240,131.53333333333336,Node 1,False,21.533333333333342,99.9369999999997
2023-08-22 02:07:50,car1,Model D,22,50,47.646767614101854,0.119,120,240,132.0666666666667,Node 1,False,22.066666666666677,99.9359999999997
2023-08-22 02:08:50,car1,Model D,13,50,47.62653743881297,0.119,120,240,132.43333333333337,Node 1,False,22.433333333333344,99.93499999999969
2023-08-22 02:09:50,car1,Model D,17,50,47.6198282219889,0.119,120,240,132.65000000000003,Node 1,False,22.65000000000001,99.93399999999968
2023-08-22 02:10:50,car1,Model D,15,50,47.60800617385186,0.119,120,240,132.93333333333337,Node 1,False,22.933333333333344,99.93299999999968
2023-08-22 02:11:50,car1,Model D,23,50,47.59891979760186,0.119,120,240,133.18333333333337,Node 1,False,23.183333333333344,99.93199999999968
2023-08-22 02:12:50,car1,Model D,21,50,47.5767385548389,0.119,120,240,133.5666666666667,Node 1,False,23.566666666666677,99.93099999999967
2023-08-22 02:13:50,car1,Model D,16,50,47.55836888615556,0.119,120,240,133.91666666666669,Node 1,False,23.91666666666668,99.92999999999967
2023-08-22 02:14:50,car1,Model D,26,50,47.54795931815556,0.119,120,240,134.18333333333337,Node 1,False,24.183333333333344,99.92899999999966
2023-08-22 02:15:51,car1,Model D,17,50,47.51938769734816,0.119,120,240,134.6166666666667,Node 1,False,24.616666666666678,99.92799999999966
2023-08-22 02:16:51,car1,Model D,20,50,47.507565294666676,0.119,120,240,134.90000000000003,Node 1,False,24.900000000000013,99.92699999999965
2023-08-22 02:17:51,car1,Model D,21,50,47.49096664577779,0.119,120,240,135.23333333333338,Node 1,False,25.233333333333345,99.92599999999965
2023-08-22 02:18:51,car1,Model D,14,50,47.47259651801112,0.119,120,240,135.58333333333337,Node 1,False,25.583333333333346,99.92499999999964
2023-08-22 02:19:51,car1,Model D,13,50,47.464743203751866,0.119,120,240,135.8166666666667,Node 1,False,25.81666666666668,99.92399999999964
2023-08-22 02:20:51,car1,Model D,14,50,47.45803361804075,0.119,120,240,136.03333333333336,Node 1,False,26.033333333333346,99.92299999999963
2023-08-22 02:21:51,car1,Model D,14,50,47.45018022527779,0.119,120,240,136.26666666666668,Node 1,False,26.26666666666668,99.92199999999963
2023-08-22 02:22:51,car1,Model D,22,50,47.44232679326298,0.119,120,240,136.5,Node 1,False,26.500000000000014,99.92099999999962
2023-08-22 02:23:51,car1,Model D,27,50,47.42209510119631,0.119,120,240,136.86666666666667,Node 1,False,26.86666666666668,99.91999999999962
2023-08-22 02:24:51,car1,Model D,27,50,47.391212753196314,0.119,120,240,137.31666666666666,Node 1,False,27.31666666666668,99.91899999999961
2023-08-22 02:25:51,car1,Model D,37,50,47.36033025084631,0.119,120,240,137.76666666666665,Node 1,False,27.76666666666668,99.91799999999961
2023-08-22 02:26:51,car1,Model D,38,50,47.30142129325742,0.119,120,240,138.38333333333333,Node 1,False,28.383333333333347,99.9169999999996
2023-08-22 02:27:51,car1,Model D,48,50,47.23921622960557,0.119,120,240,139.01666666666665,Node 1,False,29.01666666666668,99.9159999999996
2023-08-22 02:28:51,car1,Model D,46,50,47.13912087387224,0.119,120,240,139.81666666666666,Node 1,False,29.81666666666668,99.9149999999996
2023-08-22 02:29:51,car1,Model D,39,50,47.047320393761126,0.119,120,240,140.58333333333334,Node 1,False,30.583333333333346,99.91399999999959
2023-08-22 02:30:51,car1,Model D,39,50,46.98172886819446,0.119,120,240,141.23333333333335,Node 1,False,31.233333333333345,99.91299999999958
2023-08-22 02:31:51,car1,Model D,44,50,46.91613701481113,0.119,120,240,141.88333333333335,Node 1,False,31.883333333333344,99.91199999999958
2023-08-22 02:32:51,car1,Model D,45,50,46.832271982277796,0.119,120,240,142.61666666666667,Node 1,False,32.616666666666674,99.91099999999958
2023-08-22 02:33:51,car1,Model D,39,50,46.7444829335278,0.119,120,240,143.36666666666667,Node 1,False,33.366666666666674,99.90999999999957
2023-08-22 02:34:51,car1,Model D,34,50,46.67889009669447,0.119,120,240,144.01666666666668,Node 1,False,34.01666666666667,99.90899999999957
2023-08-22 02:35:51,car1,Model D,27,50,46.62932829707224,0.119,120,240,144.58333333333334,Node 1,False,34.58333333333334,99.90799999999956
2023-08-22 02:36:52,car1,Model D,26,50,46.59844409687224,0.119,120,240,145.03333333333333,Node 1,False,35.033333333333346,99.90699999999956
2023-08-22 02:37:52,car1,Model D,22,50,46.56986933430187,0.119,120,240,145.46666666666667,Node 1,False,35.466666666666676,99.90599999999955
2023-08-22 02:38:52,car1,Model D,27,50,46.549636125457425,0.119,120,240,145.83333333333334,Node 1,False,35.83333333333334,99.90499999999955
2023-08-22 02:39:52,car1,Model D,25,50,46.518751462207426,0.119,120,240,146.28333333333333,Node 1,False,36.283333333333346,99.90399999999954
2023-08-22 02:40:52,car1,Model D,23,50,46.49239622517039,0.119,120,240,146.7,Node 1,False,36.70000000000001,99.90299999999954
2023-08-22 02:41:52,car1,Model D,14,50,46.47021176722039,0.119,120,240,147.08333333333331,Node 1,False,37.08333333333334,99.90199999999953
2023-08-22 02:42:52,car1,Model D,13,50,46.46235755016854,0.119,120,240,147.31666666666663,Node 1,False,37.31666666666668,99.90099999999953
2023-08-22 02:43:52,car1,Model D,10,50,46.455647193148174,0.119,120,240,147.5333333333333,Node 1,False,37.533333333333346,99.89999999999952
2023-08-22 02:44:52,car1,Model D,15,50,46.45183047092595,0.119,120,240,147.69999999999996,Node 1,False,37.70000000000001,99.89899999999952
2023-08-22 02:45:52,car1,Model D,21,50,46.44274255050928,0.119,120,240,147.94999999999996,Node 1,False,37.95000000000001,99.89799999999951
2023-08-22 02:46:52,car1,Model D,11,50,46.424369851875944,0.119,120,240,148.29999999999995,Node 1,False,38.30000000000001,99.89699999999951
2023-08-22 02:47:52,car1,Model D,16,50,46.419678177648166,0.119,120,240,148.4833333333333,Node 1,False,38.48333333333334,99.8959999999995
2023-08-22 02:48:52,car1,Model D,21,50,46.40926684064076,0.119,120,240,148.74999999999997,Node 1,False,38.75000000000001,99.8949999999995
2023-08-22 02:49:52,car1,Model D,29,50,46.39089386655743,0.119,120,240,149.09999999999997,Node 1,False,39.10000000000001,99.8939999999995
2023-08-22 02:50:52,car1,Model D,36,50,46.35511898999076,0.119,120,240,149.5833333333333,Node 1,False,39.58333333333334,99.89299999999949
2023-08-22 01:07:41,car1,Model D,46,50,48.8912962962963,0.119,120,240,110.83333333333333,Node 1,False,0.8333333333333334,99.999
2023-08-22 01:08:41,car1,Model D,39,50,48.799534356007406,0.119,120,240,111.6,Node 1,False,1.6,99.99799999999999
2023-08-22 01:09:41,car1,Model D,41,50,48.73397036704074,0.119,120,240,112.25,Node 1,False,2.25,99.99699999999999
2023-08-22 01:10:41,car1,Model D,40,50,48.661368907664816,0.119,120,240,112.93333333333334,Node 1,False,2.9333333333333336,99.99599999999998
2023-08-22 01:11:42,car1,Model D,39,50,48.59233048988704,0.119,120,240,113.60000000000001,Node 1,False,3.6,99.99499999999998
2023-08-22 01:12:42,car1,Model D,42,50,48.52676551747037,0.119,120,240,114.25000000000001,Node 1,False,4.25,99.99399999999997
2023-08-22 01:13:42,car1,Model D,45,50,48.45050989653704,0.119,120,240,114.95000000000002,Node 1,False,4.95,99.99299999999997
2023-08-22 01:14:42,car1,Model D,36,50,48.36275682528704,0.119,120,240,115.70000000000002,Node 1,False,5.7,99.99199999999996
2023-08-22 01:15:42,car1,Model D,46,50,48.30707459808704,0.119,120,240,116.30000000000001,Node 1,False,6.3,99.99099999999996
2023-08-22 01:16:42,car1,Model D,52,50,48.215308987338894,0.119,120,240,117.06666666666668,Node 1,False,7.066666666666666,99.98999999999995
2023-08-22 01:17:42,car1,Model D,44,50,48.09759050911667,0.119,120,240,117.93333333333334,Node 1,False,7.933333333333334,99.98899999999995
2023-08-22 01:18:42,car1,Model D,51,50,48.013757750420375,0.119,120,240,118.66666666666667,Node 1,False,8.666666666666666,99.98799999999994
2023-08-22 01:19:42,car1,Model D,57,50,47.90058762728704,0.119,120,240,119.51666666666667,Node 1,False,9.516666666666666,99.98699999999994
2023-08-22 01:20:42,car1,Model D,58,50,47.75877507673704,0.119,120,240,120.46666666666667,Node 1,False,10.466666666666665,99.98599999999993
2023-08-22 01:21:42,car1,Model D,60,50,47.61187442404074,0.119,120,240,121.43333333333334,Node 1,False,11.433333333333332,99.98499999999993
2023-08-22 01:22:42,car1,Model D,65,50,47.454529290707406,0.119,120,240,122.43333333333334,Node 1,False,12.433333333333332,99.98399999999992
2023-08-22 01:23:42,car1,Model D,61,50,47.2695052307074,0.119,120,240,123.51666666666667,Node 1,False,13.516666666666666,99.98299999999992
2023-08-22 01:24:42,car1,Model D,52,50,47.106802142861106,0.119,120,240,124.53333333333333,Node 1,False,14.533333333333331,99.98199999999991
2023-08-22 01:25:42,car1,Model D,46,50,46.98907895613518,0.119,120,240,125.39999999999999,Node 1,False,15.399999999999999,99.98099999999991
2023-08-22 01:26:42,car1,Model D,53,50,46.897308757312956,0.119,120,240,126.16666666666666,Node 1,False,16.166666666666664,99.9799999999999
2023-08-22 01:27:42,car1,Model D,48,50,46.77494504068333,0.119,120,240,127.05,Node 1,False,17.049999999999997,99.9789999999999
2023-08-22 01:28:42,car1,Model D,53,50,46.67488120175,0.119,120,240,127.85,Node 1,False,17.849999999999998,99.9779999999999
2023-08-22 01:29:42,car1,Model D,56,50,46.552516261605554,0.119,120,240,128.73333333333332,Node 1,False,18.73333333333333,99.97699999999989
2023-08-22 01:30:42,car1,Model D,53,50,46.415694602998144,0.119,120,240,129.66666666666666,Node 1,False,19.666666666666664,99.97599999999989
2023-08-22 01:31:42,car1,Model D,55,50,46.293328439338886,0.119,120,240,130.54999999999998,Node 1,False,20.549999999999997,99.97499999999988
2023-08-22 01:32:43,car1,Model D,63,50,46.16141380392222,0.119,120,240,131.46666666666664,Node 1,False,21.466666666666665,99.97399999999988
2023-08-22 01:33:43,car1,Model D,65,50,45.987721226822224,0.119,120,240,132.51666666666665,Node 1,False,22.516666666666666,99.97299999999987
2023-08-22 01:34:43,car1,Model D,73,50,45.80268699131297,0.119,120,240,133.6,Node 1,False,23.599999999999998,99.97199999999987
2023-08-22 01:35:43,car1,Model D,82,50,45.56870275662408,0.119,120,240,134.81666666666666,Node 1,False,24.816666666666663,99.97099999999986
2023-08-22 01:36:43,car1,Model D,82,50,45.27279170759445,0.119,120,240,136.18333333333334,Node 1,False,26.18333333333333,99.96999999999986
2023-08-22 01:37:43,car1,Model D,84,50,44.97687917922408,0.119,120,240,137.55,Node 1,False,27.549999999999997,99.96899999999985
2023-08-22 01:38:43,car1,Model D,76,50,44.66621770082408,0.119,120,240,138.95000000000002,Node 1,False,28.949999999999996,99.96799999999985
2023-08-22 01:39:43,car1,Model D,77,50,44.41239339172778,0.119,120,240,140.2166666666667,Node 1,False,30.21666666666666,99.96699999999984
2023-08-22 01:40:43,car1,Model D,72,50,44.15177669336297,0.119,120,240,141.50000000000003,Node 1,False,31.499999999999993,99.96599999999984
2023-08-22 01:41:43,car1,Model D,77,50,43.92421801496297,0.119,120,240,142.70000000000002,Node 1,False,32.699999999999996,99.96499999999983
2023-08-22 01:42:43,car1,Model D,69,50,43.663598710861116,0.119,120,240,143.98333333333335,Node 1,False,33.98333333333333,99.96399999999983
2023-08-22 01:43:43,car1,Model D,67,50,43.454797800127785,0.119,120,240,145.13333333333335,Node 1,False,35.133333333333326,99.96299999999982
2023-08-22 01:44:43,car1,Model D,72,50,43.258054372288896,0.119,120,240,146.25000000000003,Node 1,False,36.24999999999999,99.96199999999982
2023-08-22 01:45:43,car1,Model D,81,50,43.030491143488895,0.119,120,240,147.45000000000002,Node 1,False,37.449999999999996,99.96099999999981
2023-08-22 01:46:43,car1,Model D,71,50,42.741804860638894,0.119,120,240,148.8,Node 1,False,38.8,99.95999999999981
